"AB291075" "AB291076" "AB291077" "AM711901" "AY377151" "AY377152" "AY598542" "AY598553" "AY598564" "Ailuropoda melanoleuca" "Ailurus sp" "DQ533938" "DQ533939" "EF212882.1" "EF491163" "EF672696" "FJ236015" "FJ429093" "FJ719367" "GQ901984.1" "GU167278" "HM102305" "HM106317" "HM106318" "HM106319" "HM106320" "HM106321" "HM106322" "HM106323" "HM106324" "HM106325" "HM106326" "HM106328" "HM106329" "HM106330" "HQ705176" "HQ705180" "HQ919648" "Helarctos malayanus" "JF443239" "JF443242" "JF443243" "JF443247" "JF443248" "JF443274" "JF443294" "JF443295" "JF443296" "JF443299" "JF443309" "JF443518" "JF443523.1" "JF443546.1" "JF443548.1" "JF444305" "JF459161" "JQ600066" "Melursus sp" "NC_009677" "NC_009678" "NC_009685" "NC_009692" "NC_011125" "NC_011358" "NC_011579" "NC_012141" "Tremarctos ornatus"
"JF443294" 0.228714482581964 0.194826406775219 0.200588721856961 0.213476419959691 0.213476419959691 0.141570740645943 0.190387025071318 0.20431318552712 0.184727482870574 0.204069603752963 0.215007721670956 0.200588721856961 0.141823917316517 0.204069603752963 0.21501279902579 0.196383022304797 0.191688152129878 0.19246791183615 0.192739970590024 0.245625721060166 0.208909913534441 0.141570740645943 0.124851707752997 0.1293090888198 0.139874296968691 0.14529017735081 0.157392621800325 0.143712071541943 0.192201915074519 0.197479342567296 0.17421933474985 0.192739970590024 0.182899321159002 0.237112499924707 0.177862386464623 0.19065958568777 0.19065958568777 0.184727482870574 0.23486435938469 0.213476419959691 0.213476419959691 0.213476419959691 0.201949114929147 0.201949114929147 0.188312163535666 0 0.00167224236142362 0.00335009628490978 0.00167224236142362 0.143712071541943 0.175594808881927 0.227702527897977 0.237991984994772 0.237991984994772 0.219044215325017 0.202193422339446 0.157392621800325 0.258246373887896 0.228714482581964 0.194826406775219 0.213476419959691 0.200588721856961 0.216568962745089 0.191688152129878 0.19246791183615 0.192739970590024 0.198917601987238
"JF443295" 0.228714482581964 0.194826406775219 0.200588721856961 0.213476419959691 0.213476419959691 0.141570740645943 0.190387025071318 0.20431318552712 0.184727482870574 0.204069603752963 0.215007721670956 0.200588721856961 0.139645264632039 0.204069603752963 0.21501279902579 0.194030076786091 0.189357145576972 0.19246791183615 0.192739970590024 0.245625721060166 0.208909913534441 0.141570740645943 0.126970354990755 0.127176889426571 0.13770038050064 0.143111524666332 0.157392621800325 0.143712071541943 0.192201915074519 0.197479342567296 0.171951757167154 0.192739970590024 0.182899321159002 0.237112499924707 0.177862386464623 0.19065958568777 0.19065958568777 0.184727482870574 0.23486435938469 0.213476419959691 0.213476419959691 0.213476419959691 0.201949114929147 0.201949114929147 0.188312163535666 0.00167224236142362 0 0.00167224236142362 0.00335009628490978 0.143712071541943 0.175594808881927 0.227702527897977 0.237991984994772 0.237991984994772 0.219044215325017 0.202193422339446 0.157392621800325 0.258246373887896 0.228714482581964 0.194826406775219 0.213476419959691 0.200588721856961 0.216568962745089 0.189357145576972 0.19246791183615 0.192739970590024 0.198917601987238
"JF443296" 0.228714482581964 0.194826406775219 0.200588721856961 0.213476419959691 0.213476419959691 0.143712071541943 0.190387025071318 0.20431318552712 0.184727482870574 0.204069603752963 0.215007721670956 0.200588721856961 0.141823917316517 0.204069603752963 0.21501279902579 0.194030076786091 0.189357145576972 0.19246791183615 0.192739970590024 0.245625721060166 0.208909913534441 0.143712071541943 0.124851707752997 0.125053743985845 0.139874296968691 0.14529017735081 0.159614847680537 0.145862612491638 0.192201915074519 0.197479342567296 0.171951757167154 0.192739970590024 0.182899321159002 0.237112499924707 0.177862386464623 0.19065958568777 0.19065958568777 0.184727482870574 0.23486435938469 0.213476419959691 0.213476419959691 0.213476419959691 0.201949114929147 0.201949114929147 0.188312163535666 0.00335009628490978 0.00167224236142362 0 0.00503359955886193 0.145862612491638 0.175594808881927 0.227702527897977 0.237991984994772 0.237991984994772 0.216568962745089 0.202193422339446 0.159614847680537 0.258246373887896 0.228714482581964 0.194826406775219 0.213476419959691 0.200588721856961 0.216568962745089 0.189357145576972 0.19246791183615 0.192739970590024 0.198917601987238
"JF443299" 0.231246133560237 0.19246791183615 0.198224651258988 0.211037390732974 0.211037390732974 0.139438541252714 0.188045100415105 0.206688486906419 0.182428628246259 0.206439276434912 0.212615372609287 0.198224651258988 0.144012104616416 0.206439276434912 0.217457791672886 0.19874709290277 0.194030076786091 0.190120489684046 0.190387025071318 0.243068170726781 0.211343008360028 0.139438541252714 0.126970354990755 0.127176889426571 0.142057706551862 0.147478364650709 0.155180228810147 0.141570740645943 0.189859990418306 0.195104041187997 0.171951757167154 0.190387025071318 0.180600466534687 0.239663525866655 0.175594808881927 0.188312163535666 0.188312163535666 0.182428628246259 0.237370630296462 0.211037390732974 0.211037390732974 0.211037390732974 0.20431318552712 0.20431318552712 0.18597571068597 0.00167224236142362 0.00335009628490978 0.00503359955886193 0 0.141570740645943 0.173337468704664 0.225239468729949 0.235473087979793 0.235473087979793 0.221531782645074 0.204563095021395 0.155180228810147 0.255628566860923 0.231246133560237 0.19246791183615 0.211037390732974 0.198224651258988 0.219044215325017 0.194030076786091 0.190120489684046 0.190387025071318 0.201254054836934
"JF443309" 0.225465947847251 0.221874424652012 0.197196079457168 0.219380653896493 0.224380695563784 0.00167224236142362 0.210502237576515 0.206944051901516 0.206194737865743 0.212579704200203 0.182428628246259 0.197196079457168 0.183143632297113 0.212579704200203 0.196647908457953 0.204373236183009 0.19957703633729 0.222578885962547 0.212965296744543 0.257111409321372 0.219723456496694 0.00167224236142362 0.179282621554564 0.168123945275244 0.178785576531486 0.156962767556295 0.112154197423362 0 0.227261287699417 0.212965296744543 0.202564910034629 0.212965296744543 0.19776871018891 0.210171301402685 0.199017581139901 0.179803178083858 0.179803178083858 0.206194737865743 0.272357371255839 0.224380695563784 0.224380695563784 0.224380695563784 0.204563095021395 0.204563095021395 0.177493705155711 0.143712071541943 0.143712071541943 0.145862612491638 0.141570740645943 0 0.196647908457953 0.251494566251262 0.254479824299235 0.254479824299235 0.220789969563694 0.229865376232748 0.112154197423362 0.251494566251262 0.225465947847251 0.221874424652012 0.219380653896493 0.197196079457168 0.219380653896493 0.19957703633729 0.222578885962547 0.212965296744543 0.249625398665507
"JF443518" 0.184734284937352 0.188045100415105 0.181854785245938 0.198064172342388 0.202871901692109 0.199017581139901 0.181854785245938 0.217762275881806 0.00672279035467555 0.2199147990741 0.230473046312502 0.181854785245938 0.224549024885996 0.2199147990741 0.202564910034629 0.184734284937352 0.177757427550419 0.182123367862109 0.168123945275244 0.231398803417654 0.17723581475347 0.199017581139901 0.224239235978796 0.227036592206053 0.222383939894392 0.212293509378821 0.210738075246013 0.196647908457953 0.181854785245938 0.191222740774673 0.172181732426555 0.168123945275244 0.182397832087656 0.208909913534441 0.00167224236142362 0.190938160988787 0.190938160988787 0.00672279035467555 0.218459086027985 0.202871901692109 0.202871901692109 0.202871901692109 0.215311290581702 0.215311290581702 0.188585215470081 0.175594808881927 0.175594808881927 0.175594808881927 0.173337468704664 0.196647908457953 0 0.216868095110194 0.221472919141288 0.221472919141288 0.215789927896402 0.19330223158676 0.210738075246013 0.228589798235615 0.184734284937352 0.188045100415105 0.198064172342388 0.181854785245938 0.190938160988787 0.177757427550419 0.182123367862109 0.168123945275244 0.188424407909168
"JF443523.1" 0.207205958696993 0.227036592206053 0.203509033658398 0.231398803417654 0.231398803417654 0.24889715781271 0.229865376232748 0.245625721060166 0.221770095158505 0.184804162352147 0.208820233315033 0.203509033658398 0.232966817068021 0.184804162352147 0.233589839902907 0.233074295271809 0.225517476366785 0.234574423408777 0.232384273247726 0.0871787862027522 0.211473212414494 0.24889715781271 0.250433714936355 0.248196420810375 0.233274984831171 0.231083568991135 0.242741255516616 0.251494566251262 0.227359105320976 0.234915924226 0.214435000284608 0.232384273247726 0.229865376232748 0.214155715382069 0.214435000284608 0.228365857637496 0.228365857637496 0.221770095158505 0.0868792641934229 0.231398803417654 0.231398803417654 0.231398803417654 0.243068170726781 0.243068170726781 0.22585328953616 0.227702527897977 0.227702527897977 0.227702527897977 0.225239468729949 0.251494566251262 0.216868095110194 0 0.0911628710273406 0.0891668603925719 0.221531782645074 0.243401913283419 0.242741255516616 0.109297520373893 0.207205958696993 0.227036592206053 0.231398803417654 0.203509033658398 0.220898115254701 0.225517476366785 0.234574423408777 0.232384273247726 0.169030537997719
"JF443546.1" 0.207474194959937 0.222383939894392 0.230891115530531 0.23931575506414 0.23931575506414 0.251862017272262 0.242956522088212 0.266966483454194 0.226411230889244 0.207032465064099 0.233589839902907 0.230891115530531 0.243401913283419 0.207032465064099 0.26241649887738 0.248934310417741 0.241121651466201 0.21501279902579 0.24037919679388 0.0994087351604643 0.221472919141288 0.251862017272262 0.237991984994772 0.261633099552097 0.233589839902907 0.216582904614468 0.245625721060166 0.254479824299235 0.215311290581702 0.24815137401278 0.222073772306068 0.24037919679388 0.232725986152542 0.241873305397525 0.219021933841185 0.246711283905917 0.246711283905917 0.226411230889244 0.0950108341518652 0.23931575506414 0.23931575506414 0.23931575506414 0.264292680290897 0.264292680290897 0.244100311915341 0.237991984994772 0.237991984994772 0.237991984994772 0.235473087979793 0.254479824299235 0.221472919141288 0.0911628710273406 0 0.0187096658036749 0.237104028394367 0.246313172733489 0.245625721060166 0.111573868287468 0.207474194959937 0.222383939894392 0.23931575506414 0.230891115530531 0.226108403564551 0.241121651466201 0.21501279902579 0.24037919679388 0.19303156210386
"JF443548.1" 0.212293509378821 0.227359105320976 0.238544326171869 0.234239569332131 0.234239569332131 0.251862017272262 0.242956522088212 0.264292680290897 0.226411230889244 0.197179929524433 0.231083568991135 0.238544326171869 0.238312810825541 0.197179929524433 0.257111409321372 0.256870984995886 0.248934310417741 0.2199147990741 0.245547201459211 0.0933357860094103 0.221472919141288 0.251862017272262 0.248196420810375 0.256356005712752 0.228589798235615 0.221472919141288 0.245625721060166 0.254479824299235 0.217762275881806 0.24815137401278 0.232049165515742 0.245547201459211 0.222700587629762 0.247027990226955 0.219021933841185 0.244100311915341 0.244100311915341 0.226411230889244 0.0970269659158344 0.234239569332131 0.234239569332131 0.234239569332131 0.261633099552097 0.261633099552097 0.241502903476789 0.237991984994772 0.237991984994772 0.237991984994772 0.235473087979793 0.254479824299235 0.221472919141288 0.0891668603925719 0.0187096658036749 0 0.239688013473588 0.241184922649895 0.245625721060166 0.109494863213136 0.212293509378821 0.227359105320976 0.234239569332131 0.238544326171869 0.231083568991135 0.248934310417741 0.2199147990741 0.245547201459211 0.185802520516245
"JF444305" 0.223308866578673 0.175987508653404 0.15907335074345 0.227002592661966 0.232144026139758 0.223308866578673 0.181505096273217 0.210839392405047 0.223308866578673 0.214105903577061 0.215311290581702 0.15907335074345 0.208909913534441 0.214105903577061 0.192735373792626 0.152361840577379 0.145739227202369 0.179461681772937 0.175093027615758 0.229431243557036 0.227629433955799 0.223308866578673 0.213476419959691 0.223689314655213 0.201969385398958 0.252812126511056 0.222223461705047 0.220789969563694 0.186222112389896 0.169903647733385 0.171654968380487 0.175093027615758 0.192735373792626 0.234914498340755 0.213308533225338 0.186537271546059 0.186537271546059 0.223308866578673 0.206488601296547 0.232144026139758 0.232144026139758 0.232144026139758 0.208382385003832 0.208382385003832 0.18416759886411 0.219044215325017 0.219044215325017 0.216568962745089 0.221531782645074 0.220789969563694 0.215789927896402 0.221531782645074 0.237104028394367 0.239688013473588 0 0.200769570182463 0.222223461705047 0.239300149783468 0.223308866578673 0.175987508653404 0.227002592661966 0.15907335074345 0.224736029806383 0.145739227202369 0.179461681772937 0.175093027615758 0.246316503390769
"JF459161" 0.178785576531486 0.191941991366779 0.188045100415105 0.189605538517083 0.194289413518883 0.227359105320976 0.183393904083948 0.215616162718695 0.198064172342388 0.222073772306068 0.23391137151899 0.188045100415105 0.210958374359634 0.222073772306068 0.197479342567296 0.183393904083948 0.17649724301778 0.19065958568777 0.178785576531486 0.241184922649895 0.182899321159002 0.227359105320976 0.225239468729949 0.230473046312502 0.211212582376702 0.224865334565456 0.216582904614468 0.229865376232748 0.195104041187997 0.185714093862199 0.185208794087149 0.178785576531486 0.210839392405047 0.205625757703703 0.190938160988787 0.206788699817842 0.206788699817842 0.198064172342388 0.251494566251262 0.194289413518883 0.194289413518883 0.194289413518883 0.213171170071599 0.213171170071599 0.204373236183009 0.202193422339446 0.202193422339446 0.202193422339446 0.204563095021395 0.229865376232748 0.19330223158676 0.243401913283419 0.246313172733489 0.241184922649895 0.200769570182463 0 0.216582904614468 0.258987590734889 0.178785576531486 0.191941991366779 0.189605538517083 0.188045100415105 0.187279952929218 0.17649724301778 0.19065958568777 0.178785576531486 0.222788483429846
"JQ600066" 0.214430118405137 0.200161059250578 0.187036955798721 0.212297577428681 0.217235889176637 0.114216056015293 0.215789927896402 0.212013688046714 0.220542310940201 0.211212582376702 0.188206496318243 0.187036955798721 0.154172106148911 0.211212582376702 0.210738075246013 0.196383022304797 0.191688152129878 0.203185033817296 0.220789969563694 0.245625721060166 0.234533328644157 0.114216056015293 0.170386392574389 0.163856496195881 0.150005148651654 0.163408272397273 0 0.112154197423362 0.202871901692109 0.208382385003832 0.183912284260962 0.220789969563694 0.210171301402685 0.230891115530531 0.208316763008119 0.180072246499791 0.180072246499791 0.220542310940201 0.24496571304345 0.217235889176637 0.217235889176637 0.217235889176637 0.209604044828739 0.209604044828739 0.177757427550419 0.157392621800325 0.157392621800325 0.159614847680537 0.155180228810147 0.112154197423362 0.210738075246013 0.242741255516616 0.245625721060166 0.245625721060166 0.222223461705047 0.216582904614468 0 0.232665347797962 0.214430118405137 0.200161059250578 0.212297577428681 0.187036955798721 0.234158716305676 0.191688152129878 0.203185033817296 0.220789969563694 0.213616433160753
"Melursus sp" 0.224239235978796 0.21961071313804 0.213171170071599 0.267778480558868 0.2731985878353 0.24889715781271 0.2199147990741 0.235473087979793 0.233589839902907 0.17539211972933 0.23391137151899 0.213171170071599 0.250780405889597 0.17539211972933 0.251494566251262 0.253802652110982 0.245928473626913 0.21961071313804 0.240018009313121 0.107424466880121 0.238640387896159 0.24889715781271 0.276965137423961 0.253377814328149 0.256356005712752 0.251494566251262 0.232665347797962 0.251494566251262 0.217457791672886 0.2199147990741 0.231720672317152 0.240018009313121 0.253005752514751 0.231398803417654 0.226108403564551 0.223353284327807 0.223353284327807 0.233589839902907 0.123781251485104 0.2731985878353 0.2731985878353 0.2731985878353 0.232966817068021 0.232966817068021 0.22086571700775 0.258246373887896 0.258246373887896 0.258246373887896 0.255628566860923 0.251494566251262 0.228589798235615 0.109297520373893 0.111573868287468 0.109494863213136 0.239300149783468 0.258987590734889 0.232665347797962 0 0.224239235978796 0.21961071313804 0.267778480558868 0.213171170071599 0.243401913283419 0.245928473626913 0.21961071313804 0.240018009313121 0.180713312475825
"NC_009677" 0 0.19930677888732 0.207407562901861 0.195133459924373 0.195133459924373 0.228004024363182 0.202741318151184 0.229069613847797 0.184734284937352 0.201122394282069 0.216245008408338 0.207407562901861 0.230891115530531 0.201122394282069 0.221158151208069 0.217235889176637 0.209846592128577 0.212250045745494 0.197875099692068 0.209878045743989 0.0619248365792101 0.228004024363182 0.234915924226 0.250769181039753 0.228714482581964 0.228365857637496 0.214430118405137 0.225465947847251 0.206949779933351 0.205192303451287 0.178302327602775 0.197875099692068 0.225245116179902 0.114571179753323 0.182397832087656 0.209768651074429 0.209768651074429 0.184734284937352 0.211740251747236 0.195133459924373 0.195133459924373 0.195133459924373 0.226544355954763 0.226544355954763 0.207299510254138 0.228714482581964 0.228714482581964 0.228714482581964 0.231246133560237 0.225465947847251 0.184734284937352 0.207205958696993 0.207474194959937 0.212293509378821 0.223308866578673 0.178785576531486 0.214430118405137 0.224239235978796 0 0.19930677888732 0.195133459924373 0.207407562901861 0.0618258541663334 0.209846592128577 0.212250045745494 0.197875099692068 0.207748748744335
"NC_009678" 0.19930677888732 0 0.19330223158676 0.166726386454622 0.17134535694709 0.224380695563784 0.0562183187562635 0.182899321159002 0.190387025071318 0.205625757703703 0.237112499924707 0.19330223158676 0.21807317011991 0.205625757703703 0.226899592578763 0.217578844295255 0.210171301402685 0.0308125423711864 0.11913072555798 0.224865334565456 0.196275255943535 0.224380695563784 0.198482779079964 0.184727482870574 0.22086571700775 0.208316763008119 0.200161059250578 0.221874424652012 0.0307789433131147 0.0506729754091843 0.078786269932909 0.11913072555798 0.190348734416297 0.242686675559655 0.185714093862199 0.159876964275541 0.159876964275541 0.190387025071318 0.221770095158505 0.17134535694709 0.17134535694709 0.17134535694709 0.180600466534687 0.180600466534687 0.157614516976396 0.194826406775219 0.194826406775219 0.194826406775219 0.19246791183615 0.221874424652012 0.188045100415105 0.227036592206053 0.222383939894392 0.227359105320976 0.175987508653404 0.191941991366779 0.200161059250578 0.21961071313804 0.19930677888732 0 0.166726386454622 0.19330223158676 0.205612223049695 0.210171301402685 0.0308125423711864 0.11913072555798 0.222073772306068
"NC_009685" 0.195133459924373 0.166726386454622 0.215789927896402 0 0.00335009628490978 0.221874424652012 0.158452289217537 0.196918931191198 0.195677532966059 0.225188154949819 0.217762275881806 0.215789927896402 0.205907119790144 0.225188154949819 0.215097449624191 0.220072615050775 0.2126283088039 0.162723396081768 0.149443036466198 0.244444005147734 0.192735373792626 0.221874424652012 0.224549024885996 0.207748748744335 0.205625757703703 0.210738075246013 0.212297577428681 0.219380653896493 0.1624337815904 0.151680176663658 0.14891944539644 0.149443036466198 0.197543103142347 0.202564910034629 0.195677532966059 0.176007395384652 0.176007395384652 0.195677532966059 0.254105538241838 0.00335009628490978 0.00335009628490978 0.00335009628490978 0.194554860593225 0.194554860593225 0.178354817536755 0.213476419959691 0.213476419959691 0.213476419959691 0.211037390732974 0.219380653896493 0.198064172342388 0.231398803417654 0.23931575506414 0.234239569332131 0.227002592661966 0.189605538517083 0.212297577428681 0.267778480558868 0.195133459924373 0.166726386454622 0 0.215789927896402 0.1972171125393 0.2126283088039 0.162723396081768 0.149443036466198 0.246667165347695
"NC_009692" 0.207407562901861 0.19330223158676 0 0.215789927896402 0.215789927896402 0.19957703633729 0.203829684303547 0.159614847680537 0.1865168236835 0.185208794087149 0.205907119790144 0 0.215311290581702 0.185208794087149 0.176544851120711 0.174297987015251 0.167321129628318 0.180347161456173 0.175453276007322 0.218390464427822 0.18597571068597 0.19957703633729 0.198224651258988 0.200331216336199 0.212579704200203 0.208029608487754 0.187036955798721 0.197196079457168 0.187081707089456 0.194190831590596 0.172659123760226 0.175453276007322 0.157392621800325 0.204673711293346 0.179539966296567 0.153191166779303 0.153191166779303 0.1865168236835 0.227688160158171 0.215789927896402 0.215789927896402 0.215789927896402 0.157392621800325 0.157392621800325 0.150993361042784 0.200588721856961 0.200588721856961 0.200588721856961 0.198224651258988 0.197196079457168 0.181854785245938 0.203509033658398 0.230891115530531 0.238544326171869 0.15907335074345 0.188045100415105 0.187036955798721 0.213171170071599 0.207407562901861 0.19330223158676 0.215789927896402 0 0.190387025071318 0.167321129628318 0.180347161456173 0.175453276007322 0.230542644293536
"NC_011125" 0.0618258541663334 0.205612223049695 0.190387025071318 0.1972171125393 0.1972171125393 0.221874424652012 0.219013763157758 0.231975778310772 0.190938160988787 0.200852451761912 0.228365857637496 0.190387025071318 0.226899592578763 0.200852451761912 0.201728091125214 0.228714482581964 0.221195543899694 0.226221485617034 0.20906318599911 0.226108403564551 0.0101034462891231 0.221874424652012 0.210445072122587 0.240747080109139 0.229069613847797 0.223689314655213 0.234158716305676 0.219380653896493 0.225840517556946 0.226608845904745 0.191513315187907 0.20906318599911 0.226608845904745 0.114046133724597 0.188585215470081 0.18767028313151 0.18767028313151 0.190938160988787 0.245625721060166 0.1972171125393 0.1972171125393 0.1972171125393 0.229431243557036 0.229431243557036 0.185311788192441 0.216568962745089 0.216568962745089 0.216568962745089 0.219044215325017 0.219380653896493 0.190938160988787 0.220898115254701 0.226108403564551 0.231083568991135 0.224736029806383 0.187279952929218 0.234158716305676 0.243401913283419 0.0618258541663334 0.205612223049695 0.1972171125393 0.190387025071318 0 0.221195543899694 0.226221485617034 0.20906318599911 0.23391137151899
"NC_011358" 0.209846592128577 0.210171301402685 0.167321129628318 0.2126283088039 0.2126283088039 0.201969385398958 0.21614557789838 0.203185033817296 0.177757427550419 0.199294232570498 0.227359105320976 0.167321129628318 0.205625757703703 0.199294232570498 0.19242091269358 0.00841770723193134 0 0.2041611859508 0.177757427550419 0.251565895439879 0.216568962745089 0.201969385398958 0.220542310940201 0.24037919679388 0.19874709290277 0.211037390732974 0.191688152129878 0.19957703633729 0.206268713530263 0.201402495071148 0.170876585014079 0.177757427550419 0.170876585014079 0.216245008408338 0.180072246499791 0.178026971677922 0.178026971677922 0.177757427550419 0.232725986152542 0.2126283088039 0.2126283088039 0.2126283088039 0.200769570182463 0.200769570182463 0.175717498749774 0.191688152129878 0.189357145576972 0.189357145576972 0.194030076786091 0.19957703633729 0.177757427550419 0.225517476366785 0.241121651466201 0.248934310417741 0.145739227202369 0.17649724301778 0.191688152129878 0.245928473626913 0.209846592128577 0.210171301402685 0.2126283088039 0.167321129628318 0.221195543899694 0 0.2041611859508 0.177757427550419 0.191688152129878
"NC_011579" 0.212250045745494 0.0308125423711864 0.180347161456173 0.162723396081768 0.167321129628318 0.220072615050775 0.0563998397030355 0.183393904083948 0.184454374415015 0.198482779079964 0.241121651466201 0.180347161456173 0.213171170071599 0.198482779079964 0.208382385003832 0.211532326819402 0.2041611859508 0 0.123781251485104 0.227359105320976 0.216507492245986 0.220072615050775 0.205625757703703 0.194030076786091 0.215927405259794 0.211343008360028 0.203185033817296 0.222578885962547 0.00502726055711399 0.0545376401575443 0.0888594648014713 0.123781251485104 0.184482974941556 0.248786236573807 0.179803178083858 0.160440287091977 0.160440287091977 0.184454374415015 0.221770095158505 0.167321129628318 0.167321129628318 0.167321129628318 0.181084431155801 0.181084431155801 0.15816755590614 0.19246791183615 0.19246791183615 0.19246791183615 0.190120489684046 0.222578885962547 0.182123367862109 0.234574423408777 0.21501279902579 0.2199147990741 0.179461681772937 0.19065958568777 0.203185033817296 0.21961071313804 0.212250045745494 0.0308125423711864 0.162723396081768 0.180347161456173 0.226221485617034 0.2041611859508 0 0.123781251485104 0.222073772306068
"NC_012141" 0.197875099692068 0.11913072555798 0.175453276007322 0.149443036466198 0.153927371457578 0.215440549324471 0.12400446297704 0.176262789760773 0.170386392574389 0.203509033658398 0.191688152129878 0.175453276007322 0.218390464427822 0.203509033658398 0.203185033817296 0.184734284937352 0.177757427550419 0.123781251485104 0 0.250769181039753 0.199632576174133 0.215440549324471 0.203509033658398 0.191941991366779 0.213788001007124 0.231607690363728 0.220789969563694 0.212965296744543 0.123563147226854 0.117648445182859 0.110983867408776 0 0.191310577487849 0.225840517556946 0.165871689214692 0.142791053653016 0.142791053653016 0.170386392574389 0.260554292874132 0.153927371457578 0.153927371457578 0.153927371457578 0.173990058574935 0.173990058574935 0.140593247916497 0.192739970590024 0.192739970590024 0.192739970590024 0.190387025071318 0.212965296744543 0.168123945275244 0.232384273247726 0.24037919679388 0.245547201459211 0.175093027615758 0.178785576531486 0.220789969563694 0.240018009313121 0.197875099692068 0.11913072555798 0.149443036466198 0.175453276007322 0.20906318599911 0.177757427550419 0.123781251485104 0 0.227359105320976
"Tremarctos ornatus" 0.207748748744335 0.222073772306068 0.230542644293536 0.246667165347695 0.246667165347695 0.247027990226955 0.2199147990741 0.247523263376835 0.193054070615567 0.156574391080465 0.216582904614468 0.230542644293536 0.243068170726781 0.156574391080465 0.227991651641437 0.19874709290277 0.191688152129878 0.222073772306068 0.227359105320976 0.176323563643938 0.21931308775729 0.247027990226955 0.260877958910033 0.263904518927065 0.230774979622818 0.227991651641437 0.213616433160753 0.249625398665507 0.217457791672886 0.21501279902579 0.209604044828739 0.227359105320976 0.229865376232748 0.214720698611221 0.190733880837316 0.223353284327807 0.223353284327807 0.193054070615567 0.173365905029805 0.246667165347695 0.246667165347695 0.246667165347695 0.250093963127044 0.250093963127044 0.22086571700775 0.198917601987238 0.198917601987238 0.198917601987238 0.201254054836934 0.249625398665507 0.188424407909168 0.169030537997719 0.19303156210386 0.185802520516245 0.246316503390769 0.222788483429846 0.213616433160753 0.180713312475825 0.207748748744335 0.222073772306068 0.246667165347695 0.230542644293536 0.23391137151899 0.191688152129878 0.222073772306068 0.227359105320976 0
